yaw
-0.06740059159390684
-0.06591431160836718
-0.06764779997045278
-0.06729211271758243
-0.06777302709610628
-0.0658102277957617
-0.06626317836146307
-0.06766558864260784
-0.06722680005768056
-0.06639782709396438
-0.0664057683845188
-0.06771781561301202
-0.06755666021843618
-0.0663493632966274
-0.06761735760889691
-0.06619694619118147
-0.06643657184933041
-0.06763615266270011
-0.06655624045949839
-0.06748745302437945
-0.06744427620143183
-0.06772075326542881
-0.06767941218360919
-0.06725273995154692
-0.0662522276084757
-0.06743626585200396
-0.06604397337956575
-0.06752940068251917
-0.06743135520196823
-0.06752825825568409
-0.06774098939090965
-0.06721554465269779
-0.06622033523173422
-0.06762403018593775
-0.06761594734245942
-0.0663528960632262
-0.06783430680909534
-0.06892744423064659
-0.06632172394853733
-0.06626930124837802
-0.06902039910298177
-0.06774677637478836
-0.06730422527553634
-0.06768805862915198
-0.06609862617891976
-0.06692989193064597
-0.06633026705176251
-0.06669128993343752
-0.0675099135848573
-0.06877748165066118
-0.06758209146632946
-0.06760320048845629
-0.06617255524366902
-0.06616151813830852
-0.06620772541300438
-0.06640344557262493
-0.06751458975824978
-0.06642548944437873
-0.06744766770149865
-0.06606698287578866
-0.0688278713925443
-0.06657308895459486
-0.06580333778341597
-0.06755842981496474
-0.06623589834596746
-0.06641993009265075
-0.06615487636582267
-0.06754826425209126
-0.06746060198648554
-0.06741111680542915
-0.06652170587350001
-0.06626286411904204
-0.06633567628637022
-0.06613236646881922
-0.06763370547429966
-0.06624737211908921
-0.06793993156699202
-0.06631799084047696
-0.06585604053644259
-0.06645111605525639
-0.06642569907628286
-0.06636754807897195
-0.06787950087619056
-0.06766585679977712
-0.06609783905738167
-0.06625245634132876
-0.06739419870677145
-0.06624209866342226
-0.06640211814801024
-0.06763463604447717
-0.0664434996794529
-0.06748582936383848
-0.06606541258625534
-0.06628966779621884
-0.0675762068241578
-0.06776193987771134
-0.06597833270249301
-0.06748884120969142
-0.06765197042779948
-0.06888194662181196
-0.06772455991028058
-0.06790006625895285
-0.06773357334145746
-0.06629066077421109
-0.06736150598672914
-0.06757252991221781
-0.06733291975022787
-0.06708218008520192
-0.0663277900784076
-0.06657579740040259
-0.06897790010067355
-0.06726809773414637
-0.06760394507627183
-0.058512739717480944
-0.06787855225121255
-0.066296127180271
-0.06758244820978886
-0.06628666888720844
-0.06606418419422143
-0.06751360811166573
-0.06599436517129868
-0.06894811424525614
-0.06772784895084986
-0.0659301988900984
-0.0677011736129615
-0.06613504918820688
-0.06738700723477588
-0.066195825145387
-0.06757215997780516
-0.06769635484877874
-0.06610904185268447
-0.06769048587640955
-0.06724018640892943
-0.06616398006967183
-0.06593644656218162
-0.06771234681412705
-0.06743481393159603
-0.06649506946361317
-0.06634297722705355
-0.06633648325752461
-0.06609511678003274
-0.06631416333792754
-0.06580945198688996
-0.06727596000386302
-0.06763906584747595
-0.06639344311260272
-0.06783760203657245
-0.0662253079412832
-0.06770149539964718
-0.06605580039464101
-0.06613211559932906
-0.06650025872501042
-0.06749280732082193
-0.06623272306095578
-0.0672494318255877
-0.06747958385486823
-0.06757607294904285
-0.06738609554737172
-0.06766709350379867
-0.06769059601231166
-0.0660562531940179
-0.067584411299311
-0.06628491859727233
-0.06679112598447406
-0.06782854373805053
-0.06637695367762751
-0.06765113337324431
-0.06766476906948386
-0.06743148033092333
-0.06751990024539399
-0.06775766969081166
-0.06793325655794065
-0.067478801362452
-0.06750341927875173
-0.06660644671474468
-0.06634640757820974
-0.06670679141745431
-0.06773470060035344
-0.06654679152489591
-0.06639172054737924
-0.06783430844279041
-0.06742080365005262
-0.06759635554706495
-0.0662940879867507
-0.0679378668442995
-0.06645691375402461
-0.06752103272189734
-0.06630325365992293
-0.06758088619012616
-0.06752720073769858
-0.0663121192403737
-0.06765213077722439
-0.06553201170277609
-0.06632585371359537
-0.06694488894997166
-0.06773167676633247
-0.06541251718398301
-0.06614322588981002
-0.0673745873374291
-0.06731497013375726
-0.06778885778578085
-0.06624088495606946
-0.06783472347330008
-0.06764484965572677
-0.06763919723106561
-0.06617617654568647
-0.06637620264268172
-0.06623958514182376
-0.06754510106370695
-0.06773718164666148
-0.06720722097530846
-0.06629544891793249
-0.06614827475063549
-0.0660712807435003
-0.06637516094540197
-0.06754791844127583
-0.06780388753818375
-0.06670447974845216
-0.06729795034425676
-0.06740260809723132
-0.0673378417991743
-0.0659208129478996
-0.0673746029843177
-0.06773055829763241
-0.06743270984946144
-0.06782896148059012
-0.06667638432037351
-0.06630220519214698
-0.06799160536893381
-0.06727600819932533
-0.06797679100514627
-0.06755324766581682
-0.06625129796155538
-0.0661290140985361
-0.06645132881842733
-0.06793840377380098
-0.06726496970086139
-0.06625620474944059
-0.06641414649482283
-0.06770013530775747
-0.06631912175014065
-0.06722279614164015
-0.06747316808803985
-0.06582147932333855
-0.0673517972055159
-0.06666495430390736
-0.06782491670841463
-0.06619958101297317
-0.06755138156730589
-0.06762564097401763
-0.06784942677557487
-0.06574312358612008
-0.06737100777737597
-0.06787206578876578
-0.06751552229418427
-0.06655522037015753
-0.06609404706301933
-0.06599953490370725
-0.06789908326449945
-0.0675753093621105
-0.0662186692064055
-0.058910026023452744
-0.067461120276103
-0.06572655834385627
-0.06733979946792269
-0.06641571044129295
-0.06785764760432073
-0.0659669434470048
-0.06797942247382684
-0.06808258915989139
-0.06779362165848855
-0.0675879871319034
-0.06630238800911034
-0.06636366329511968
-0.06727543996673466
-0.06749670183530553
-0.06733732793774007
-0.06627443218980143
-0.06743942071961942
-0.06742090002790041
-0.06746889877681282
-0.06604343032356186
-0.0667123612937051
-0.06742680617822208
-0.06787089474817075
-0.06642919347723239
-0.06595659999963828
-0.06766915180195486
-0.0675771155069365
-0.06768229028920747
-0.06764892523763553
-0.06767984150231655
-0.06773642741214386
-0.06617211761755828
-0.06721933006806026
-0.06763023588549757
-0.06770276920645596
-0.0661998238512093
-0.06636184654698238
-0.06619160919936204
-0.06610892301464302
-0.06774193654100985
-0.06640191194672629
-0.06771385219123885
-0.06658623694218256
-0.06608469478503208
-0.0673495282687179
-0.06629871902443821
-0.06582728533549478
-0.06664587633253978
-0.06622711120230038
-0.06633404744954513
-0.06624911722962089
-0.0678355597811438
-0.06601433640421095
-0.06728227491213759
-0.06745664748475352
-0.06647888608206011
-0.06625706667694874
-0.06794990952607559
-0.06760978988701252
-0.06774554631767143
-0.06761251941850532
-0.06762940405221479
-0.06603870445935456
-0.06604335710648139
-0.06798671346455504
-0.06737635312228489
-0.06626855270595745
-0.06726238796236052
-0.06627699130702983
-0.0665477562983565
-0.06603672076752198
-0.06592368437256928
-0.0664969393665182
-0.06601681548278528
-0.0678253690534082
-0.0662941743703237
-0.06725566587985139
-0.06748694280370593
-0.06724715205609873
-0.06623549411743253
-0.06651282534548585
-0.06772021035063279
-0.06643581285679744
-0.06754714394385705
-0.06776620554354437
