X,Y,Z,Roll,Pitch,Yaw,Vx,Vy,Vz,Wx,Wy,Wz,Act_m1,Act_m2,Act_m3,Act_m4
0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64900.0,64900.0,64900.0,64900.0
-17.056132606441345,-13.015398649725551,-15.84467567955739,-0.021952575001927377,0.02301537348124242,0.01609249947741813,-307.0103869159442,-234.27717569505995,-312.204162232033,0.3951463500346928,-0.41427672266236354,-0.28966499059352635,63576.098120212555,64900.0,64900.0,56812.35286295414
-17.05276640647276,-12.952450141415849,-15.869011562610982,-0.019663006007635226,0.02027112462469133,0.014389949663822753,-204.6129996778616,-155.05171064713198,-208.57415404965332,0.22221865812586977,-0.22678800235698943,-0.16246409708430076,63537.00958490372,64900.0,64900.0,56792.75355935097
-17.04440003461206,-12.93011469389082,-15.886012615512033,-0.020044581100574072,0.02125835204645414,0.015113878557278715,-204.48260218418054,-155.0273636415397,-208.73415770355072,0.24282442376452193,-0.26102358908802653,-0.18571011604808035,63536.73493266106,64900.0,64900.0,56792.69307255745
-17.150562240262836,-13.008861560708556,-15.82176549841617,-0.02334416484481157,0.01758081344998913,0.009850900969332102,-206.4437201170587,-156.57881992940912,-207.47570327841885,0.2999274806031638,-0.1889045298210795,-0.08663294610430554,63538.678950071335,64900.0,64900.0,56792.18631982803
-17.085657986362275,-12.926734085534703,-15.88059861058763,-0.01865771050643196,0.01761669318166104,0.011350219495662848,-204.63847031294395,-154.6280441753733,-208.92018200008033,0.19577380004690587,-0.21161559656996393,-0.14519854510593863,63536.64771914482,64900.0,64900.0,56793.49505007267
-16.994113340021446,-13.039859234420554,-15.947343837411754,-0.015645338580037974,0.023844871018824196,0.018405212709606524,-203.38009220221238,-157.15706170636173,-209.76859740988579,0.16966983140209183,-0.32350751924886934,-0.2631925117989403,63532.52160549164,64900.0,64900.0,56789.59593772888
-17.155319911418687,-12.949715473183726,-15.700528130700931,-0.01551095799665967,0.010982022422617433,0.008737491675776034,-206.83107836540768,-154.85572311078377,-204.9254433281463,0.18532521245964623,-0.054607177494168616,-0.04684357390632947,63538.76792192459,64900.0,64900.0,56793.30567717552
-17.11995486667189,-13.020756823472018,-15.821557004095293,-0.019606718211098387,0.014802478520077848,0.008861115526918597,-205.22726813158187,-156.67532998339396,-208.58485728950973,0.25985517981981293,-0.20055247882569666,-0.10707512942987854,63537.49558925629,64900.0,64900.0,56791.659170389175
-17.04009686383456,-12.96004241347684,-15.888684110582886,-0.021623280620702963,0.023486302734475467,0.015449150600210083,-306.3388099876388,-233.24861440010432,-313.13502604326453,0.4032941919176273,-0.47203081898754584,-0.3214730145067787,63568.39519739151,64900.0,64900.0,56807.693445682526
