X,Y,Z,Roll,Pitch,Yaw,Vx,Vy,Vz,Wx,Wy,Wz,Avg_m1,Avg_m2,Avg_m3,Avg_m4,Delta_m1,Delta_m2,Delta_m3,Delta_m4,Act_m1,Act_m2,Act_m3,Act_m4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.15696091949939728
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23288942873477936,0.8307012915611267,1.0
-23.87780602403775,-15.736917870439179,-16.064566355666248,-0.014679366906551526,0.04572902229885618,0.07936645661415795,-429.80050843267946,-283.2645216679052,-307.16219440199245,0.2642286043179275,-0.8231224013794112,-1.4285962190548431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023780152201652527,0.5876455307006836,1.0
-23.87780602403775,-15.736917870439179,-16.064566355666248,-0.014679366906551526,0.04572902229885618,0.07936645661415795,-429.80050843267946,-283.2645216679052,-307.16219440199245,0.2642286043179275,-0.8231224013794112,-1.4285962190548431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5400550365447998,1.0
-23.994133515438854,-15.836298195479669,-16.129367426035557,-0.016067102453474306,0.05099707967086217,0.07399546622891032,-288.62756713367287,-190.63186029599896,-205.94121553464257,0.20113164272322837,-0.643573300282382,-0.855719652435438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5241820216178894,1.0
-23.994133515438854,-15.836298195479669,-16.129367426035557,-0.016067102453474306,0.05099707967086217,0.07399546622891032,-288.62756713367287,-190.63186029599896,-205.94121553464257,0.20113164272322837,-0.643573300282382,-0.855719652435438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5244249701499939,1.0
-23.819915771693967,-16.047885778119312,-16.002673663213518,-0.015872167786861544,0.037495578947777754,0.07122713079289443,-284.79368279785825,-193.8441548332696,-203.27192138162997,0.18929640544266196,-0.3689379430348265,-0.8381155568986379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5213009119033813,1.0
-23.819915771693967,-16.047885778119312,-16.002673663213518,-0.015872167786861544,0.037495578947777754,0.07122713079289443,-284.79368279785825,-193.8441548332696,-203.27192138162997,0.18929640544266196,-0.3689379430348265,-0.8381155568986379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514565110206604,1.0
-23.976636857668115,-15.923408432630566,-16.12293109820533,-0.013207676068276839,0.046920282840129876,0.07004851962608544,-288.65996880786224,-190.33403711863434,-206.19671778841484,0.14250516250781384,-0.6195916174356713,-0.8335105685121713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5090348720550537,1.0
-23.976636857668115,-15.923408432630566,-16.12293109820533,-0.013207676068276839,0.046920282840129876,0.07004851962608544,-288.65996880786224,-190.33403711863434,-206.19671778841484,0.14250516250781384,-0.6195916174356713,-0.8335105685121713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5071131587028503,1.0
-23.928932766074162,-15.892768407334847,-15.994948792181653,-0.013924309963162655,0.03753849615287056,0.07117880755116746,-286.8609686433262,-190.52938073624384,-203.17149167003777,0.17139152292726673,-0.3941712337108908,-0.8609274181645017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-23.928932766074162,-15.892768407334847,-15.994948792181653,-0.013924309963162655,0.03753849615287056,0.07117880755116746,-286.8609686433262,-190.52938073624384,-203.17149167003777,0.17139152292726673,-0.3941712337108908,-0.8609274181645017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7377496361732483
-23.898807470970873,-15.93117403634539,-15.943978649699844,-0.006352808625584677,0.0322912999879769,0.06124825766299323,-286.6049378810307,-191.40452221020792,-203.02192294150728,0.03080469548154823,-0.35601242286636087,-0.6753957926268734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-23.898807470970873,-15.93117403634539,-15.943978649699844,-0.006352808625584677,0.0322912999879769,0.06124825766299323,-286.6049378810307,-191.40452221020792,-203.02192294150728,0.03080469548154823,-0.35601242286636087,-0.6753957926268734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-24.0299015231824,-15.835926158259355,-16.132392062490485,-0.0137932468987787,0.04807776525790204,0.07198356588780543,-289.145382591458,-189.45962663059603,-206.7191852266297,0.21016159242450852,-0.6716519747143753,-0.9282146400025384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907437801361084
-24.0299015231824,-15.835926158259355,-16.132392062490485,-0.0137932468987787,0.04807776525790204,0.07198356588780543,-289.145382591458,-189.45962663059603,-206.7191852266297,0.21016159242450852,-0.6716519747143753,-0.9282146400025384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954465389251709
-23.922584861156977,-15.806856286964216,-16.156511304720112,-0.01011846356846228,0.047543276251172197,0.07668984361291606,-286.42711836173123,-189.50785621579976,-206.0228511100191,0.09937286283964884,-0.5673123809736873,-0.9485157897056565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8632562160491943
-23.922584861156977,-15.806856286964216,-16.156511304720112,-0.01011846356846228,0.047543276251172197,0.07668984361291606,-286.42711836173123,-189.50785621579976,-206.0228511100191,0.09937286283964884,-0.5673123809736873,-0.9485157897056565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3908878564834595
-23.849509244823587,-15.897359705370999,-16.170008136130935,-0.012706845606850087,0.04836118556234335,0.07695126271540617,-429.0224933841092,-285.73284419752775,-308.50847675603364,0.25608864095183703,-0.8596158164082842,-1.4011824068847623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.849509244823587,-15.897359705370999,-16.170008136130935,-0.012706845606850087,0.04836118556234335,0.07695126271540617,-429.0224933841092,-285.73284419752775,-308.50847675603364,0.25608864095183703,-0.8596158164082842,-1.4011824068847623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20920787751674652
-23.925998305566477,-15.959814662800266,-16.01963854072044,-0.013883841239655494,0.03676416835794765,0.06871139384795805,-1.7352066912087025,-3.6457732031515953,1.052544929596813,0.005842079075616761,0.14555200628524054,0.20952590871057336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05668552219867706
-23.925998305566477,-15.959814662800266,-16.01963854072044,-0.013883841239655494,0.03676416835794765,0.06871139384795805,-1.7352066912087025,-3.6457732031515953,1.052544929596813,0.005842079075616761,0.14555200628524054,0.20952590871057336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.71727298372788,-15.88973170292285,-16.06357322925902,-0.005789584292282626,0.03878286644185934,0.07216002020256018,5.619984774032574,-1.4902298258915323,1.2860848070191935,-0.17306536761821395,0.21546737458307036,0.017943606804684126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.71727298372788,-15.88973170292285,-16.06357322925902,-0.005789584292282626,0.03878286644185934,0.07216002020256018,5.619984774032574,-1.4902298258915323,1.2860848070191935,-0.17306536761821395,0.21546737458307036,0.017943606804684126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.851167858580066,-15.841376384420569,-16.228762364051423,-0.01568306185176151,0.051732333316899436,0.07780471482858495,-2.118720807591181,3.515108708331084,-4.425743828760169,0.04110464382416466,-0.3050860770338135,-0.10572750918358084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.851167858580066,-15.841376384420569,-16.228762364051423,-0.01568306185176151,0.051732333316899436,0.07780471482858495,-2.118720807591181,3.515108708331084,-4.425743828760169,0.04110464382416466,-0.3050860770338135,-0.10572750918358084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.863003995034198,-15.884848444072794,-16.13232623475459,-0.012698485299957997,0.04049475314155178,0.07338032175472757,1.5788020824459323,0.3857276565542236,1.2337689733319692,-0.019717945161332292,0.200822557558579,-0.020216994651053442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.863003995034198,-15.884848444072794,-16.13232623475459,-0.012698485299957997,0.04049475314155178,0.07338032175472757,1.5788020824459323,0.3857276565542236,1.2337689733319692,-0.019717945161332292,0.200822557558579,-0.020216994651053442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.986178339424335,-15.960700271905116,-16.040899087474823,-0.01494179281954514,0.040599671648700285,0.06901928966770612,-1.2452411759231552,-1.5007271159004176,0.30298019505140417,-0.01975936863135518,-0.005880440003485754,0.11166370645271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.986178339424335,-15.960700271905116,-16.040899087474823,-0.01494179281954514,0.040599671648700285,0.06901928966770612,-1.2452411759231552,-1.5007271159004176,0.30298019505140417,-0.01975936863135518,-0.005880440003485754,0.11166370645271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.88543609517269,-15.63592551008265,-16.553378199198757,-0.03131221908797845,0.08028431017979581,0.11211556475597184,-0.021654338181093635,6.063118154603874,-11.518149741074417,0.44237811279848926,-0.9087427451079509,-0.9333971849942108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.88543609517269,-15.63592551008265,-16.553378199198757,-0.03131221908797845,0.08028431017979581,0.11211556475597184,-0.021654338181093635,6.063118154603874,-11.518149741074417,0.44237811279848926,-0.9087427451079509,-0.9333971849942108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.774909755113363,-16.0530084346176,-16.258688558156155,-0.007992195869139294,0.05348753617772146,0.08092288029357991,4.366959229336928,-4.9330656357377904,0.10786444488980607,-0.23158145165060634,0.09907032701499219,0.05164666755439392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.774909755113363,-16.0530084346176,-16.258688558156155,-0.007992195869139294,0.05348753617772146,0.08092288029357991,4.366959229336928,-4.9330656357377904,0.10786444488980607,-0.23158145165060634,0.09907032701499219,0.05164666755439392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.84472269910137,-16.194375591140332,-16.295165780443572,-0.017918296335618377,0.06336964484888453,0.09165434936574725,0.9539219787395652,-6.041455099690495,-1.963698030870951,0.16868488823507452,-0.25411653106655346,-0.24553139808191898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.84472269910137,-16.194375591140332,-16.295165780443572,-0.017918296335618377,0.06336964484888453,0.09165434936574725,0.9539219787395652,-6.041455099690495,-1.963698030870951,0.16868488823507452,-0.25411653106655346,-0.24553139808191898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.80256498794809,-16.134906449888955,-16.128490671787162,-0.022583969485671585,0.043603116390101324,0.0696885132929305,0.35734298496827677,-2.8684758312828222,2.400477796526708,0.15358149924300962,0.24527810404597786,0.2683872227112972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063686802983284
-23.80256498794809,-16.134906449888955,-16.128490671787162,-0.022583969485671585,0.043603116390101324,0.0696885132929305,0.35734298496827677,-2.8684758312828222,2.400477796526708,0.15358149924300962,0.24527810404597786,0.2683872227112972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-24.01201456061902,-16.249671214648753,-16.312618371668364,-0.03956339174260802,0.0733668110543126,0.10477364341896116,-1.0365405656244846,-3.746369451476138,-4.884132301893793,0.36146559789281174,-0.6299260688451173,-0.6639495337358341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-24.01201456061902,-16.249671214648753,-16.312618371668364,-0.03956339174260802,0.0733668110543126,0.10477364341896116,-1.0365405656244846,-3.746369451476138,-4.884132301893793,0.36146559789281174,-0.6299260688451173,-0.6639495337358341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.63610828025071,-16.539078546046476,-16.116562498811945,-0.01302440907023533,0.040723324955984845,0.09115890448454007,2.426044874822793,-9.238474194856153,-0.4506708062509901,-0.013055133341930359,0.09487861317021992,-0.18016634553338076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.63610828025071,-16.539078546046476,-16.116562498811945,-0.01302440907023533,0.040723324955984845,0.09115890448454007,2.426044874822793,-9.238474194856153,-0.4506708062509901,-0.013055133341930359,0.09487861317021992,-0.18016634553338076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.71715902536471,-16.752671651547747,-15.866676816318531,-0.017136411361075205,0.027926110270470445,0.08005441647378018,1.0507847091754456,-12.47793419644712,6.422957443536191,0.024204748545982487,0.4298834457223203,0.06617686676536073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.71715902536471,-16.752671651547747,-15.866676816318531,-0.017136411361075205,0.027926110270470445,0.08005441647378018,1.0507847091754456,-12.47793419644712,6.422957443536191,0.024204748545982487,0.4298834457223203,0.06617686676536073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.46661354087525,-16.84043377361549,-15.89887807525944,-0.00902574398186901,0.02734626161703998,0.08281095547221651,5.520912290503311,-12.448707653912752,3.156733243974955,-0.07927705497478213,0.16063147917183343,-0.10354064607835647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.46661354087525,-16.84043377361549,-15.89887807525944,-0.00902574398186901,0.02734626161703998,0.08281095547221651,5.520912290503311,-12.448707653912752,3.156733243974955,-0.07927705497478213,0.16063147917183343,-0.10354064607835647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.605697520280383,-16.95505116851717,-15.872244467702352,-0.015829767234820564,0.024531752179873356,0.08306753012100991,4.335719418806491,-10.671266557819909,-0.8912175877314183,0.14970239011161426,-0.028405740937650314,-0.42869598386200014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.605697520280383,-16.95505116851717,-15.872244467702352,-0.015829767234820564,0.024531752179873356,0.08306753012100991,4.335719418806491,-10.671266557819909,-0.8912175877314183,0.14970239011161426,-0.028405740937650314,-0.42869598386200014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.576735381596954,-17.02945889827064,-15.837648337036597,-0.01541723139881478,0.025022630666317762,0.08402444342396395,4.541339435365359,-19.671344583986397,10.564472976196058,-0.33313520659903373,0.8209755272555164,0.5185080829407219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.576735381596954,-17.02945889827064,-15.837648337036597,-0.01541723139881478,0.025022630666317762,0.08402444342396395,4.541339435365359,-19.671344583986397,10.564472976196058,-0.33313520659903373,0.8209755272555164,0.5185080829407219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.55271581198455,-17.091954345382774,-15.86412004768638,-0.018077619452762796,0.025938666852074695,0.08557543969964605,2.3915670712921013,-13.690526550991308,4.357128528014094,0.19654401412604464,0.2657975627662411,-0.12952550495989032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10420103371143341
-23.55271581198455,-17.091954345382774,-15.86412004768638,-0.018077619452762796,0.025938666852074695,0.08557543969964605,2.3915670712921013,-13.690526550991308,4.357128528014094,0.19654401412604464,0.2657975627662411,-0.12952550495989032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.51447458392238,-17.168374085344315,-15.867149829338342,-0.01876720151351268,0.02792940649654888,0.08771092795689335,4.445371017440628,-11.789685522708773,6.118063375289459,0.04231839339955026,0.5319375931138822,0.16630314379966346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09683562815189362
-23.51447458392238,-17.168374085344315,-15.867149829338342,-0.01876720151351268,0.02792940649654888,0.08771092795689335,4.445371017440628,-11.789685522708773,6.118063375289459,0.04231839339955026,0.5319375931138822,0.16630314379966346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45162689685821533
-23.501048763143178,-17.178979217746395,-15.854745454121332,-0.018135902925932448,0.027119024445249766,0.08946728173419714,2.442052186308608,-13.281092597260544,2.254602664004807,0.04471194329926757,0.024089227660745748,-0.45839412471520635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6378201246261597
-23.501048763143178,-17.178979217746395,-15.854745454121332,-0.018135902925932448,0.027119024445249766,0.08946728173419714,2.442052186308608,-13.281092597260544,2.254602664004807,0.04471194329926757,0.024089227660745748,-0.45839412471520635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3781436085700989
-23.292803604102026,-17.248957350437383,-16.209562886870895,-0.02001680804838423,0.043163889696536485,0.09865410509725016,12.135440114660668,-14.147746413995819,0.2840964582107688,-0.3825074696302109,0.46202678137555964,0.1000019532887404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6920958161354065
-23.292803604102026,-17.248957350437383,-16.209562886870895,-0.02001680804838423,0.043163889696536485,0.09865410509725016,12.135440114660668,-14.147746413995819,0.2840964582107688,-0.3825074696302109,0.46202678137555964,0.1000019532887404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8051618337631226
-23.535244330596854,-17.1854840784548,-15.901189888426867,-0.021606059669969497,0.03001506178997398,0.09340184489473222,-0.730581433806698,-8.657585390012002,5.934023410245587,0.13718733067136085,0.28417541354459186,0.07122520435736128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45857691764831543
-23.535244330596854,-17.1854840784548,-15.901189888426867,-0.021606059669969497,0.03001506178997398,0.09340184489473222,-0.730581433806698,-8.657585390012002,5.934023410245587,0.13718733067136085,0.28417541354459186,0.07122520435736128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27418065071105957
-23.394343286898845,-17.347189953335157,-16.069990671494704,-0.02059967385956266,0.03592268570381245,0.09111889267185022,6.222468030715213,-8.631027603137532,-3.645778514166551,-0.013143169155828726,-0.12792555676255205,-0.1356152350301664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6705443859100342
-23.394343286898845,-17.347189953335157,-16.069990671494704,-0.02059967385956266,0.03592268570381245,0.09111889267185022,6.222468030715213,-8.631027603137532,-3.645778514166551,-0.013143169155828726,-0.12792555676255205,-0.1356152350301664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44011372327804565
-23.392108508129343,-17.153350261784094,-15.77851501870391,-0.013655604556887342,0.019830188038053687,0.08994317141150537,0.0729651891371077,-3.2796640781269417,3.3530122407536425,0.05471805060187738,0.20363492556538784,-0.08007171160215773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.392108508129343,-17.153350261784094,-15.77851501870391,-0.013655604556887342,0.019830188038053687,0.08994317141150537,0.0729651891371077,-3.2796640781269417,3.3530122407536425,0.05471805060187738,0.20363492556538784,-0.08007171160215773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.345999383821294,-17.18042492510004,-16.01561711898939,-0.016273218674039212,0.03488506784113759,0.09761194770207679,3.566805215457947,-3.3133794374109726,-2.935507633162807,0.0185518869575003,-0.21751433767234066,-0.22628714853395526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.345999383821294,-17.18042492510004,-16.01561711898939,-0.016273218674039212,0.03488506784113759,0.09761194770207679,3.566805215457947,-3.3133794374109726,-2.935507633162807,0.0185518869575003,-0.21751433767234066,-0.22628714853395526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.46513540087749,-17.202069725457598,-15.864709143753,-0.017697159382092972,0.028227635637765706,0.08905736945274927,0.7685010839708184,-2.5761714110616367,0.4218879069228052,0.051865108371348966,-0.004011683551685627,-0.01837362050355122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.46513540087749,-17.202069725457598,-15.864709143753,-0.017697159382092972,0.028227635637765706,0.08905736945274927,0.7685010839708184,-2.5761714110616367,0.4218879069228052,0.051865108371348966,-0.004011683551685627,-0.01837362050355122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
