roll
-0.01866302234322054
-0.018836367430929316
-0.019522079488692987
-0.018741036602709652
-0.019141989155967643
-0.018732784530653655
-0.019053801131431385
-0.018255745535163084
-0.018716530092611143
-0.019178833077216885
-0.01953602438552702
-0.019677288549657154
-0.015397546903130077
-0.01925280173423532
-0.014593151337330666
-0.018580750848910896
-0.019872942319550536
-0.015619154539183291
-0.01852912381659532
-0.018879777317556853
-0.019281894281661403
-0.014769500408378747
-0.0156634866461102
-0.01885601416982596
-0.01861295284640103
-0.014096032044353477
-0.01853880804659795
-0.019247018775501317
-0.008085063314201158
-0.00793808403185076
-0.019039773400422053
-0.018870596477316485
-0.01578317554304104
-0.015517059575719562
-0.016315464687668462
-0.01536830518926226
-0.005452603995901296
-0.01601301527103552
-0.018480201021424964
-0.0190226965212355
-0.016542246357355853
-0.018310467768555445
-0.018838854302221573
-0.019039412817852555
-0.01926637931134125
-0.01577968244611787
-0.018985459827558265
-0.019442756674174933
-0.019110325465024048
-0.01841032449038422
-0.019195311889420183
-0.018635943141635566
-0.02154712236958278
-0.018828065170661958
-0.018753448329725537
-0.019779304586598517
-0.019089590288636764
-0.019203265192495465
-0.015273800343154
-0.019121473726160524
-0.006746935427146386
-0.01899523385440193
-0.01919708245760031
-0.018880332711575753
-0.01611703360104916
-0.017970865664750917
-0.018627290759161613
-0.01925351430525137
-0.015298045668280398
-0.019338051317144535
-0.019001198615861175
-0.018600601573988716
-0.01919369723702964
-0.019324848584530787
-0.019570787743006385
-0.019128457828166946
-0.018593060802562757
-0.01849391427067276
-0.01903745949481928
-0.018834813541392666
-0.01615425474836922
-0.019559797958534932
-0.019167755251587492
-0.018921832924017508
-0.019156252377998513
-0.007492310411822377
-0.01938775077623662
-0.019535379630396813
-0.01473451642825076
-0.019369918335111196
-0.021126201785941347
-0.018605658675319735
-0.01897456343326065
-0.019066869532404798
-0.015856601402923765
-0.018191029231141992
-0.007792923782699051
-0.005909588625994697
-0.007496868868491288
-0.0011412255857958203
-0.0056576442477539145
-0.007747972199655872
-0.007475968743784262
