x
0.847042
0.8470314
0.8470147
0.8471042
0.8470987
0.84711176
0.8471211
0.8470317
0.8471177
0.84703165
0.8471126
0.8471057
0.84711325
0.8470111
0.84703404
0.8471143
0.84702986
0.8470373
0.84704727
0.84704596
0.8471213
0.84711486
0.847027
0.84703237
0.8471058
0.8470168
0.84701246
0.847038
0.8471192
0.84703207
0.8470369
0.8470288
0.84710836
0.8471894
0.847099
0.84703517
0.84711677
0.84699833
0.8470183
0.8471298
0.84711874
0.8471261
0.8470083
0.84704024
0.8470268
0.84710926
0.8471271
0.8470209
0.8470284
0.84711474
0.8470125
0.84701693
0.8470094
0.84711677
0.84710723
0.8471233
0.8470181
0.8470405
0.84712
0.8471144
0.8471235
0.8471763
0.8471754
0.8469985
0.8470434
0.8470149
0.84706616
0.8471307
0.8470201
0.84711754
0.8470096
0.8470223
0.8471038
0.84712803
0.84703445
0.8470302
0.84702873
0.84712434
0.84713054
0.847181
0.8470739
0.84695965
0.8470209
0.8470118
0.84720296
0.84700507
0.84702444
0.84710324
0.8470174
0.8470259
0.847035
0.8470293
0.8471283
0.84701705
0.8470886
0.8471212
0.8471941
0.8471297
0.8471736
0.84703714
0.8470263
0.8470118
0.84708077
0.84701765
0.8470295
0.847021
0.8471055
0.8470155
0.8471088
0.8471212
0.8470173
0.8470451
0.8470947
0.84711486
0.8471135
0.84704036
0.847035
0.8471132
0.8470382
0.8470017
0.8470317
0.84717584
0.8470879
0.8470161
0.84703183
0.847012
0.8470421
0.84709644
0.8471335
0.84716916
0.8471018
0.84702784
0.8471066
0.8471051
0.8470294
0.84705675
0.8470987
0.84701675
0.84711444
0.84718406
0.84701985
0.8470204
0.8470327
0.84711635
0.8470867
0.84702426
0.8470204
0.8471077
0.847036
0.84702384
0.8471252
0.8470351
0.847166
0.8470294
0.8471381
0.8471063
0.84704393
0.84704536
0.8471147
0.84710103
0.8470842
0.84701914
0.8471184
0.8471298
0.8471298
0.847029
0.8471249
0.8470894
0.8471263
0.8470379
0.8471895
0.8470109
0.84712076
0.8471793
0.84702826
0.8471086
0.84703773
0.8470262
0.8471093
0.84702307
0.84707695
0.8471024
0.8471292
0.84702444
0.84693974
0.84701806
0.84712934
0.8470184
0.84710854
0.8471211
0.84708554
0.8471169
0.8471167
0.84711426
0.84707785
0.8470435
0.8470373
0.84700716
0.8471745
0.84712476
0.84702605
0.84711444
0.8470042
0.84709775
0.8470188
0.8470362
0.847174
0.84710884
0.8471241
0.84702325
0.847104
0.8470292
0.8471655
0.8470081
0.8471119
0.8471069
0.8471206
0.847026
0.84703004
0.84700984
0.8471016
0.84702164
0.8470608
0.84702426
0.8470079
0.8471133
0.84703165
0.84712076
0.8470202
0.8471889
0.8471153
0.8471188
0.84700704
0.84693855
0.8470282
0.8470183
0.84713703
0.8470421
0.8471291
0.8470334
0.8470828
0.8471027
0.8469448
0.8470312
0.84711224
0.8471696
0.84703636
0.8470164
0.8471091
0.8471176
0.84709406
0.8471093
0.847129
0.84702605
0.8471277
0.84704983
0.8469723
0.84711605
0.8471463
0.847114
0.8470393
0.8470288
0.8471765
0.84703666
0.84703606
0.8471281
0.8470371
0.8470125
0.8469551
0.8470336
0.8470293
0.84711885
0.8470326
0.8470191
0.8470912
0.8471078
0.84712136
0.84703976
0.8470224
0.8470384
0.84712577
0.8470383
0.8470169
0.84712315
0.8471719
0.8470854
0.84701514
0.8470208
0.84700924
0.8470116
0.8470416
0.84711
0.8470155
0.8470994
0.84704345
0.8470123
0.8471891
0.84704065
0.8471187
0.8471069
0.847173
0.84694755
0.8470295
0.847012
0.847127
0.8471235
0.8471271
0.84711033
0.84703064
0.8469556
0.84712386
0.84703475
0.84703994
0.8471189
0.8470044
0.8471086
0.8470312
0.84717005
0.8471206
0.84709895
0.8470402
0.84703845
0.8470254
0.8471126
0.8470076
0.8471806
0.84702045
0.84710425
0.8471006
0.8470247
0.84711426
0.84711075
0.8470951
0.84702766
0.84701294
0.8471193
0.8470308
0.8470234
0.84709376
0.8470361
0.8471674
0.84719324
0.84712285
0.847119
0.84703106
0.847128
0.8471244
0.84711075
0.84699863
0.84702975
0.8469693
0.84711415
0.847113
0.8470351
0.8471841
0.84704757
0.84710485
0.8471819
0.8470272
0.84718984
0.8470193
0.84702903
0.8471018
0.84701127
0.8471785
0.8470269
0.8470478
0.84711516
0.8471934
0.847191
0.84702504
0.84717846
0.84700304
0.84706676
0.8471232
0.84702694
0.84702617
0.84718835
0.8471748
0.847121
0.8471629
0.84711415
0.84718424
0.84702367
0.84703314
0.8470232
0.8470284
0.84704196
0.8470357
0.84705675
0.8470484
0.8471873
0.84701717
0.847128
0.8470488
0.8471169
0.84711045
0.84701824
0.84701747
0.84731436
0.8471169
0.84702224
0.8470122
0.8471304
0.84704036
0.84717655
0.8471127
0.847026
0.8470207
0.8471177
0.8471219
0.8471684
0.8470333
0.8470393
0.8470103
0.8470194
0.84703314
0.8470245
0.84702015
0.847083
0.84710187
0.84712523
0.8470248
0.84710467
0.8471112
0.84708667
0.8471181
0.8471791
0.8471927
0.8471717
0.8471017
0.84701425
0.8471099
0.8469842
0.84700817
0.84709877
0.8470875
0.84709615
0.8470175
0.84704244
0.8470167
0.8470323
0.84703666
0.84718794
0.8471186
0.8471887
0.8470506
0.84701747
0.8471206
0.8470835
0.84701884
0.84710294
0.84699965
0.847012
0.8471138
0.84711623
0.8470212
0.8471693
0.84701484
0.847189
0.8470281
0.84710884
0.84702814
0.84710646
0.8471064
0.84711397
0.8470185
0.84702766
0.8471073
0.8471076
0.8470963
0.84716916
0.84701455
0.8470378
0.84711146
0.84702194
0.8471263
0.84701437
0.8470236
0.8471037
0.8470329
0.8470374
0.84713095
0.8470178
0.8470242
0.847177
0.8471014
0.847024
0.8470084
0.8470953
0.84716564
0.84708273
0.84703416
0.84710354
0.8471175
0.84702665
0.84712076
0.8470033
0.8470357
0.8471128
0.847192
0.8471172
0.84704024
0.84709346
0.8470174
0.8471756
0.8470208
0.8471062
0.84702736
0.84711623
0.8470309
0.8470125
0.84711844
0.84708995
0.84717953
0.84702456
0.84709936
0.8470209
0.84702957
0.8471053
0.8471801
0.84710467
0.8470976
0.84703326
0.8470085
0.84710705
0.84712076
0.8471824
0.846951
0.8471924
0.84716415
0.8470317
0.84699816
0.8470321
0.84711283
0.84709233
0.8470203
0.8471242
0.84702283
0.8471113
0.84710234
0.84700257
0.8470281
0.84702253
0.8470238
0.8471042
0.8471238
0.84716976
0.8471209
0.8471835
0.84717745
0.84703916
0.8470395
0.84703624
0.8471745
0.84701216
0.8471692
0.8470378
0.847112
0.8471249
0.8470395
0.847098
0.8470366
0.8470323
0.8470273
0.8470798
0.84710705
0.8471131
0.8470324
0.8470481
0.84717834
0.84702826
0.84703726
0.84703636
0.8470937
0.8470299
0.847112
0.8471249
0.8470174
0.8471102
0.84710795
0.8470738
0.8471178
0.84694415
0.8470868
0.8471887
0.8470185
0.8471785
0.8471815
0.84711856
0.8471096
0.8471763
0.8471181
0.84711856
0.8470261
0.8471353
0.8470079
0.8470318
0.8470455
0.8471139
0.84717786
0.8471765
0.84711736
0.8471223
0.8471073
0.84716564
0.84702843
0.84702355
0.8470298
0.8471223
0.8471778
0.84711176
0.847023
0.8471934
0.8470085
0.84718466
0.8471282
0.8470187
0.84710586
0.84703934
0.8470356
0.84696287
0.84701693
0.84710026
0.8471219
0.84702384
0.8471222
0.84702516
0.84696597
0.8471129
0.8470759
0.84708637
0.8470302
0.84711957
0.8470166
0.846943
0.84708506
0.84712833
0.847005
0.84702075
0.84702265
0.847098
0.84701675
0.8470395
0.8470183
0.847125
0.8470374
0.8471185
0.8470329
0.847049
0.84702986
0.84703255
0.8471971
0.84711206
0.847099
0.8471486
0.8470394
0.84710634
0.8470345
0.84701186
0.8471345
0.8470309
0.84709877
0.84716904
0.84717387
0.8470238
0.8471325
0.8470336
0.847079
0.84702647
0.84704196
0.84702355
0.8470254
0.8471696
0.8471113
0.84710926
0.84710723
0.8470207
0.84703
0.8471824
0.84695685
0.84702533
0.8471066
0.8470885
0.84702134
0.8470364
0.84717774
0.8470337
0.84709173
0.8470961
0.84710026
0.84712154
0.84701604
0.8470212
0.84711856
0.8471083
0.8470344
0.84703743
0.8470975
0.84701496
0.8471187
0.8471811
0.8470686
0.84717506
0.8471142
0.8471215
0.8471254
0.8470221
0.84704715
0.8471063
0.8470296
0.84702
0.8471939
0.8470217
0.8471069
0.84702355
0.84710985
0.847025
0.8471776
0.84704167
0.8471978
0.84711
0.84719145
0.84711856
0.8471756
0.84718716
0.84710485
0.8471087
0.84702003
0.8470836
0.84702325
0.8469673
0.84712917
0.84704465
0.84709173
0.84702975
0.84716904
0.8470252
0.84711367
0.8470875
0.8471316
0.84709513
0.84702635
0.8470176
0.8469639
0.8471185
0.84695846
0.8471298
0.84702045
0.8470985
0.847089
0.84712636
0.8470347
0.8470279
0.8470219
0.8469695
0.8471078
0.8470932
0.84701765
0.84709257
0.847079
0.84703064
0.8470295
0.84716225
0.8471099
0.84720147
0.8470847
0.8471134
0.8471828
0.8471296
0.84703475
0.84697354
0.84703135
0.8470281
0.8471208
0.847101
0.8471878
0.84709084
0.8470887
0.8470447
0.8470087
0.84710705
0.84703565
0.84723336
0.84709734
0.8470854
0.8471793
0.8471093
0.84711516
0.847047
0.8470096
0.84717226
0.847133
0.8470344
0.847083
0.8471261
0.84704137
0.8471224
0.8470403
0.8471239
0.84707797
0.84712446
0.847094
0.8470266
0.847111
0.84695685
0.8471807
0.8470341
0.847096
0.8470151
0.8470169
0.847006
0.8471949
0.8470826
0.8471318
0.8471908
0.84710217
0.84710467
0.8470121
0.8470139
0.84712356
0.8471018
0.84710324
0.84711546
0.8470962
0.84702647
0.84702426
0.84712666
0.8471952
0.847187
0.84707433
0.84712195
0.8470375
0.8470286
0.84719723
0.8471278
0.8470889
0.847016
0.8470296
0.84710294
0.84712267
0.8471666
0.8471293
0.8470367
0.8470327
0.84719145
0.84712255
0.84716743
0.8470756
0.8470382
0.8470001
0.8471116
0.84701747
0.8470332
0.84709626
0.8471136
0.84701943
0.84714067
0.84719324
0.8471771
0.84712285
0.8470092
0.847101
0.8471036
0.8470964
0.84718174
0.84702915
0.8471696
0.84701854
0.8470221
0.84711313
0.84704345
0.8471042
0.84709764
0.8470341
0.8470196
0.84702456
0.8471946
0.8470349
0.84712845
0.84711266
0.8471077
0.8471311
0.84711653
0.8471113
0.8471053
0.84712756
0.8471115
0.84717375
0.84703803
0.8470248
0.8470406
0.8470165
0.8471697
0.8470886
0.84708506
0.8470858
0.84708023
0.84709764
0.84713304
0.8471205
0.84703505
0.8471281
0.8470135
0.8469715
0.84716874
0.84702885
0.84711486
0.8471221
0.8470376
0.8471243
0.84712976
0.8470947
0.8470988
0.84710586
0.84704864
0.8470248
0.8471873
0.8470947
0.8471054
0.84701437
0.8471051
0.8471673
0.8470078
0.8470232
0.84717417
0.84711665
0.84705436
0.84703934
0.8471406
0.8470955
0.8471067
0.8471192
0.8471201
0.8470182
0.84707797
0.8471215
0.8470319
0.8470918
0.84717625
0.8472006
0.8471211
0.84709424
0.8470844
0.84708476
0.8470319
0.84709966
0.8470289
0.84703845
0.84701777
0.8470851
0.8470192
0.8471682
0.84710735
0.8470926
0.84702474
0.8471968
0.8471734
0.84702253
0.847189
0.8470346
0.84703314
0.847019
0.8471264
0.8470144
0.84710044
0.84702307
0.8470342
0.84716415
0.84705114
0.84701926
0.84711146
0.84702885
0.8470233
0.8471709
0.84711796
0.8470217
0.84702253
0.84710306
0.84719586
0.8471132
0.8471906
0.84711516
0.84703153
0.8470326
0.8471096
0.84703255
0.84711576
0.8471841
0.8471071
0.84711105
0.8471706
0.8470783
0.8470266
0.8470919
0.84710985
0.84710795
0.8470977
0.8470802
0.8470164
0.847031
0.8471843
0.8471208
0.8470946
0.84710896
0.8471151
0.8470202
0.84701836
0.8470378
0.84698343
0.8470199
0.8470289
0.8471256
0.84711564
0.84697115
0.8470326
0.8471707
0.84712344
0.84712607
0.8471876
0.8471198
0.8469436
0.8470134
0.84708434
0.8471821
0.8470958
0.8470126
0.8471269
0.84705055
0.84709734
0.8470243
0.8470345
0.84704345
0.84717
0.84711736
0.84705466
0.8470549
0.8470232
0.84708613
0.84710264
0.8471009
0.8471273
0.8471279
0.8470918
0.8471312
0.8470316
0.84711057
0.84708554
0.847113
0.84703064
0.8470779
0.8470603
0.84705025
0.84696037
0.8470393
0.84711325
0.84718347
0.8471895
0.8470451
0.8471013
0.8471734
0.8470172
0.8471843
0.8471063
0.8470283
0.84710526
0.84716624
0.8470434
0.8471726
0.8470448
0.84702325
0.8471922
0.8471289
0.8471945
0.8470398
0.84709966
0.8470904
0.8471001
0.8471136
0.84717333
0.8471749
0.8471068
0.8470083
0.84703887
0.84711367
0.84710485
0.8470937
0.84701765
0.8471063
0.84709954
0.84711367
0.84712535
0.84702283
0.8471803
0.8471076
0.8471051
0.84710866
0.847028
0.84701985
0.8470782
0.8470227
0.84709615
0.84713423
0.8471104
0.84696496
0.84710586
0.8471154
0.8470182
0.8471104
0.847044
0.8470231
0.8470298
0.84702194
0.84703004
0.8471943
0.8471094
0.8470332
0.8470236
0.8470935
0.8470186
0.84713143
0.8471038
0.84702796
0.8471206
0.8471649
0.8470395
0.84711915
0.8470296
0.8471205
0.847022
0.84711045
0.84703666
0.8469542
0.84702003
0.84703773
0.84709066
0.84718746
0.8470258
0.8470141
0.84703714
0.8471276
0.8470809
0.84712577
0.84700733
0.84710175
0.84708554
0.8470267
0.84717697
0.8470377
0.8471083
0.84708315
0.84720296
0.847105
0.8471861
0.847189
0.84711486
0.847153
0.84709513
0.84706414
0.84701407
0.8470276
0.84702164
0.8471123
0.8471897
0.8471077
0.84703463
0.84703785
0.84716713
0.8472194
0.8470745
0.8470906
0.8470258
0.8470851
0.84701705
0.8471238
0.84708226
0.8470153
0.8470283
0.8470301
0.8471761
0.8470906
0.8471672
0.84712654
0.84696186
0.8470343
0.8470322
0.8471333
0.84701943
0.8470256
0.8470797
0.847107
0.8470762
0.8470165
0.8471118
0.8471926
0.8470446
0.8471036
0.8470488
0.84711844
0.8470349
0.8470169
0.84711134
0.84710443
0.84701973
0.847048
0.8470393
0.8471938
0.84703803
0.8471958
0.847018
0.84712505
0.8470183
0.8471847
0.8470982
0.84710747
0.8470162
0.8471737
0.8470968
0.8470316
0.8471248
0.84711015
0.84704524
0.8470876
0.84704375
0.8471785
0.8470271
0.8471233
0.84701353
0.8470885
0.84703803
0.847048
0.84716773
0.847039
0.84700924
0.8470944
0.84711224
