z
1.4213048
1.4213523
1.4214404
1.421411
1.4214191
1.4214873
1.4214255
1.4214875
1.4213716
1.4214402
1.4213347
1.421473
1.4213523
1.4213352
1.4213427
1.4213419
1.4213406
1.42135
1.4214469
1.421347
1.421353
1.4213407
1.4213166
1.4213392
1.4213465
1.4214413
1.4214957
1.4213419
1.4214077
1.4214203
1.4214278
1.4214313
1.4214119
1.4213519
1.4214311
1.4214336
1.42142
1.4214343
1.4214185
1.421324
1.4214147
1.4213206
1.4213449
1.4214158
1.4213326
1.4212972
1.4214191
1.4213578
1.4214356
1.4213365
1.4214593
1.4214222
1.4214109
1.4213433
1.4213164
1.4214214
1.4213443
1.4214104
1.4213693
1.4213183
1.4212599
1.421327
1.4213502
1.4213355
1.421355
1.4214205
1.4215176
1.4213253
1.4214312
1.4213157
1.421445
1.4213456
1.4213614
1.4213449
1.4213943
1.4213431
1.4213338
1.421328
1.4213687
1.4213568
1.4213372
1.4214182
1.4213521
1.4213536
1.4213525
1.4213182
1.4213998
1.4213234
1.4213609
1.4213617
1.4213201
1.4213225
1.4213736
1.4214433
1.4213549
1.4213206
1.4214126
1.4214435
1.4213609
1.4215019
1.4213316
1.4214066
1.4214013
1.42141
1.4213172
1.4214052
1.4213381
1.4213583
1.4213253
1.421326
1.4213057
1.4214255
1.4214389
1.4213967
1.421409
1.4213344
1.421324
1.4214798
1.4213427
1.4213306
1.4214177
1.4214245
1.4214165
1.421412
1.4214454
1.4214231
1.4213051
1.4212532
1.4214147
1.4213526
1.4214239
1.4213278
1.4213603
1.4214189
1.4214215
1.4213831
1.4213339
1.4214314
1.4214177
1.4213126
1.4213228
1.4214984
1.4213521
1.4214352
1.4213629
1.4214886
1.421402
1.4213948
1.4214172
1.4214121
1.4215081
1.4214245
1.4213394
1.4214364
1.42142
1.4213852
1.421333
1.4213494
1.4214286
1.421359
1.4213294
1.4213301
1.4213184
1.4214249
1.4215163
1.4213421
1.4214153
1.4213924
1.4214283
1.4212908
1.4213017
1.4213426
1.421427
1.4213643
1.4213507
1.4214442
1.421365
1.4213101
1.4213601
1.4214038
1.4213157
1.4213861
1.4214284
1.4213547
1.4213274
1.4214008
1.4214283
1.4213387
1.4213479
1.4213158
1.4213908
1.4213437
1.4214177
1.421349
1.4213232
1.4214327
1.4214067
1.4213301
1.421425
1.4213389
1.4214946
1.4214054
1.421487
1.4213341
1.4214405
1.421368
1.4214001
1.421414
1.4214267
1.4213672
1.421476
1.4212719
1.4213127
1.4213349
1.4212651
1.4213338
1.4214517
1.4214331
1.4214932
1.4213449
1.4213725
1.4214152
1.421337
1.4213285
1.4214162
1.4213337
1.4214085
1.4213389
1.4214492
1.4214185
1.4213436
1.4214162
1.4213953
1.421347
1.4214315
1.4214433
1.4213698
1.4214036
1.4213626
1.4214382
1.4214274
1.4213028
1.4214212
1.4214107
1.4213512
1.421475
1.4213302
1.4214587
1.4213483
1.421324
1.4213312
1.4213438
1.4213296
1.4213232
1.4214188
1.4214355
1.4213973
1.4214996
1.4213989
1.4213042
1.4213272
1.4213338
1.4213433
1.4213463
1.4213989
1.4214313
1.4213681
1.4213412
1.4214135
1.4213197
1.421338
1.4214163
1.4213431
1.4214268
1.421334
1.421439
1.4214429
1.4214932
1.4214078
1.4214195
1.421334
1.4212898
1.4214163
1.421433
1.4213419
1.421335
1.4214919
1.421358
1.421309
1.4213293
1.421381
1.4213811
1.421331
1.4213302
1.4214249
1.4213417
1.4214298
1.4213383
1.4214101
1.4213043
1.421344
1.4213593
1.4213378
1.4213241
1.4214365
1.4214189
1.4213591
1.4213437
1.421343
1.4213294
1.4214202
1.4213475
1.4213488
1.4214481
1.4213467
1.4213314
1.4213333
1.4213545
1.4213994
1.4213369
1.4214014
1.4213152
1.4214289
1.421324
1.421349
1.4213328
1.42131
1.4215014
1.421345
1.4213072
1.4213846
1.4214009
1.4214406
1.4213451
1.4214025
1.421341
1.4212372
1.4213566
1.4213388
1.4212879
1.4213991
1.4215616
1.4213464
1.4214221
1.4213326
1.4213643
1.4214293
1.4214107
1.4214368
1.4213905
1.4213487
1.4213583
1.4213115
1.4214551
1.4213246
1.421411
1.4214381
1.4213399
1.4214222
1.4214122
1.4213301
1.4213831
1.4212273
1.4213467
1.4213362
1.421402
1.4213341
1.4213492
1.4213005
1.4213389
1.4213052
1.4213396
1.421401
1.4213523
1.4213836
1.4213319
1.4213228
1.421387
1.4213585
1.4214895
1.4213477
1.4213253
1.4213233
1.4214276
1.4214003
1.4213306
1.4214243
1.4213339
1.4212707
1.4213374
1.421412
1.42133
1.4213923
1.4213574
1.4214176
1.4213269
1.4214325
1.4214001
1.4212726
1.4213223
1.4213107
1.4214054
1.4214219
1.421353
1.4213089
1.4213686
1.4213864
1.421429
1.4214237
1.4213473
1.4213383
1.4213529
1.4213545
1.4214292
1.4213395
1.4212995
1.4212931
1.4214181
1.4214089
1.4213299
1.4214236
1.4214354
1.421409
1.421416
1.4213247
1.4213296
1.4214033
1.4214684
1.4214295
1.4214028
1.4213207
1.4214271
1.4213889
1.4213191
1.4213593
1.421447
1.4214183
1.4213535
1.4213916
1.421476
1.4214132
1.421418
1.4214865
1.4214966
1.4213384
1.4214504
1.4213474
1.4213243
1.421366
1.4213355
1.4214152
1.4214143
1.4213135
1.4214303
1.4213219
1.421374
1.4214866
1.4213179
1.4214184
1.4213881
1.4213417
1.4213301
1.4213104
1.421297
1.4213234
1.4214267
1.4212961
1.4214332
1.4213566
1.4212496
1.4214027
1.4214097
1.4213349
1.4213238
1.4212562
1.4213707
1.4213318
1.4214054
1.4212656
1.4213281
1.4213512
1.4213595
1.4214113
1.4213358
1.4215086
1.4213654
1.4214308
1.421345
1.4214381
1.4213713
1.4214338
1.4212377
1.4213456
1.4214201
1.4214753
1.4214237
1.4213985
1.4213475
1.4214317
1.421344
1.4214096
1.4214286
1.4213375
1.4214845
1.4214487
1.4213434
1.4213316
1.4213545
1.4214327
1.4213445
1.4214417
1.4213773
1.421336
1.4214317
1.4213371
1.4214202
1.4213387
1.4213961
1.4213185
1.421337
1.4213096
1.421401
1.4213501
1.421441
1.421347
1.4214262
1.4213716
1.4214275
1.4213957
1.421315
1.4214456
1.4213631
1.4214724
1.4213415
1.4214351
1.4214271
1.4213493
1.4213413
1.4214064
1.421421
1.421336
1.4213301
1.4214047
1.4213461
1.4214109
1.4213432
1.4213556
1.4213262
1.4213332
1.4214218
1.4213331
1.421362
1.4213142
1.4214169
1.4214044
1.4214226
1.4213235
1.4214152
1.4214435
1.4213126
1.4213712
1.4213283
1.4214147
1.4213659
1.4213246
1.4213104
1.4214272
1.4213514
1.4213195
1.421442
1.4214438
1.4213066
1.4214559
1.4213864
1.4214033
1.4213774
1.4215022
1.4213285
1.4213341
1.4213605
1.421423
1.4213759
1.4213238
1.4214618
1.4214163
1.4213178
1.4213078
1.4213482
1.4214374
1.4213265
1.421428
1.4214834
1.421388
1.4214203
1.421426
1.4213307
1.4214324
1.4214017
1.4213274
1.4213437
1.4214054
1.4214184
1.421345
1.4213848
1.421325
1.4213208
1.4215095
1.4213969
1.4213499
1.4214221
1.421429
1.4214159
1.421433
1.4213567
1.4213486
1.4214053
1.4215609
1.42144
1.4213855
1.4213383
1.4214165
1.421384
1.4213362
1.4213663
1.4214239
1.4214339
1.4213592
1.4213282
1.4213431
1.4212574
1.4213327
1.4213461
1.4213405
1.4214258
1.421348
1.4214846
1.4213216
1.42135
1.421338
1.4212809
1.4213443
1.4214067
1.4213783
1.4213238
1.4213532
1.4214356
1.4213011
1.421312
1.4213843
1.4213225
1.421437
1.4214611
1.421497
1.4213245
1.4214983
1.4213318
1.4214494
1.4213492
1.4213479
1.421395
1.4213319
1.4213899
1.4213257
1.4213351
1.4214114
1.42136
1.4213133
1.4213351
1.421334
1.4213649
1.4213425
1.4213359
1.4213477
1.4214089
1.4214064
1.4214123
1.4213872
1.4213237
1.4214146
1.4214205
1.421377
1.4213108
1.4213479
1.421324
1.421409
1.4213402
1.4213517
1.4213345
1.4212539
1.4213879
1.4213266
1.4213268
1.4214307
1.4213464
1.4214029
1.4214045
1.4213588
1.4213002
1.4213357
1.4214393
1.4213387
1.4214706
1.4213332
1.4214044
1.4213195
1.4214224
1.4213775
1.4213878
1.4214067
1.4214313
1.4213516
1.4213334
1.4213369
1.4213508
1.421484
1.4213595
1.4214293
1.4214852
1.4213258
1.4213189
1.421428
1.4214448
1.4213552
1.4213476
1.4214151
1.421479
1.4214234
1.4213473
1.421419
1.4213933
1.4213394
1.4214377
1.421405
1.4212618
1.421403
1.4214016
1.4214712
1.4214239
1.4214997
1.4213388
1.4214146
1.4213811
1.4214191
1.4213425
1.4213549
1.4213535
1.4213474
1.4214215
1.4213765
1.4213924
1.4214257
1.421417
1.4214667
1.4214994
1.421425
1.4213074
1.4213426
1.4213495
1.4213101
1.421411
1.4213657
1.4213294
1.4214157
1.42134
1.42132
1.4214164
1.4213212
1.4213326
1.4213383
1.4213012
1.4213341
1.4213521
1.4213367
1.4214351
1.4214299
1.4213305
1.4213382
1.4214398
1.4213204
1.421363
1.4212967
1.4213214
1.421357
1.421356
1.4213175
1.421414
1.4213389
1.4214063
1.4213401
1.4214492
1.4214196
1.4214262
1.4213376
1.4214289
1.4214603
1.4213247
1.421315
1.42132
1.4214209
1.4213734
1.4213258
1.4213225
1.4214271
1.4213644
1.4213289
1.421322
1.4213544
1.4213426
1.4212769
1.4213455
1.4215124
1.4213434
1.4213282
1.4213456
1.4214096
1.4214014
1.4214306
1.4213525
1.4213605
1.421335
1.4213533
1.421409
1.4213285
1.4214284
1.4213166
1.4213471
1.4212872
1.4212941
1.4213609
1.4213328
1.4213294
1.4213226
1.4213494
1.4213252
1.4214256
1.4213543
1.4213204
1.421341
1.4214383
1.4213651
1.4213471
1.42135
1.4214367
1.4214468
1.4213475
1.421326
1.4213622
1.4213223
1.4214152
1.4213327
1.421429
1.4213161
1.4213228
1.4214355
1.4214092
1.4213498
1.421438
1.4213116
1.4213482
1.4214052
1.4213772
1.4214246
1.4213907
1.4213489
1.421383
1.42133
1.4213389
1.4213544
1.4214213
1.4213542
1.4213469
1.4213239
1.4214396
1.4214276
1.4214267
1.4213189
1.4213419
1.4214236
1.4213203
1.4213389
1.4213281
1.4212644
1.4214177
1.421338
1.4214164
1.421426
1.421342
1.4214834
1.4213663
1.4214054
1.42132
1.4214454
1.4214253
1.4214263
1.4213476
1.4213321
1.421343
1.4214084
1.4213712
1.4213501
1.421437
1.4214044
1.4213107
1.4213603
1.4213763
1.4213457
1.4213125
1.4213394
1.421358
1.4214475
1.4214967
1.4214075
1.4213512
1.4214339
1.4213535
1.4215096
1.4214356
1.4214102
1.4214083
1.4213146
1.4213203
1.4213523
1.4212939
1.4215169
1.4212447
1.4214218
1.4213942
1.421432
1.421341
1.4213398
1.4213309
1.4214158
1.4214219
1.4213567
1.4214952
1.4213494
1.4214053
1.4213208
1.4213303
1.4214654
1.4214183
1.4212763
1.4213498
1.4213284
1.4213182
1.4213325
1.4213545
1.4213376
1.4214072
1.421397
1.4214267
1.421403
1.421415
1.4215003
1.4213508
1.4213414
1.4214228
1.4213511
1.4214764
1.421348
1.4213306
1.421403
1.4213245
1.4214479
1.4213
1.421313
1.4214097
1.4214245
1.4214727
1.4214164
1.4214257
1.421447
1.4213623
1.4213306
1.421342
1.4213107
1.4214374
1.4213406
1.4213276
1.4213294
1.4214197
1.4214474
1.4213175
1.4214131
1.4213116
1.4214265
1.4214392
1.4214289
1.4213543
1.4214295
1.421327
1.4213456
1.421363
1.4213498
1.4213905
1.4213263
1.4213204
1.4214065
1.4214163
1.4213331
1.4213325
1.4214169
1.4214065
1.4214175
1.4213607
1.4213442
1.4213458
1.4213316
1.4213486
1.4214206
1.4214358
1.4213442
1.421316
1.4214147
1.4213269
1.4213696
1.4214264
1.4213262
1.4213684
1.4213285
1.4213458
1.4214786
1.4213326
1.421301
1.4213175
1.4213349
1.4213251
1.421404
1.4214061
1.4214312
1.4214225
1.4213989
1.4213995
1.4213213
1.4215099
1.4213333
1.421308
1.4213077
1.4213523
1.4214432
1.4213467
1.4213324
1.4213407
1.4214091
1.4213299
1.4214107
1.4213406
1.421422
1.421349
1.4213973
1.4213346
1.4213272
1.4214215
1.4213743
1.4213263
1.4214224
1.4214041
1.4213947
1.421466
1.4214214
1.4213265
1.4213183
1.4213105
1.421331
1.4213506
1.4213531
1.4214326
1.4214803
1.4213531
1.4213264
1.4213494
1.4215068
1.4212908
1.4214298
1.4213017
1.4214337
