yaw
-0.007707767507259139
-0.007806259063955487
-0.005769437411045188
-0.008723245247567799
-0.00581172931080939
-0.006674967827046891
-0.006369397725463788
-0.008311641707769381
-0.006686523566221919
-0.006873877652452872
-0.00809676283315948
-0.00800120060352613
-0.00618587902564561
-0.006093071194527204
-0.006436913704715284
-0.008375413163166142
-0.008016760715890402
-0.00838010483275193
-0.009032487037845453
-0.008616740597780309
-0.006301629255536384
-0.006402396813450435
-0.009116457962503694
-0.007129425279035115
-0.0061351224969094795
-0.0067402924680432545
-0.006548921962676798
-0.006557952059358393
-0.008100428839127528
-0.008173239515539442
-0.006369757721989003
-0.006209562948992777
-0.00841156799213677
-0.008247980453065738
-0.00858500308890303
-0.008078908566150098
-0.006088400261804105
-0.01134753508373603
-0.006153827488735621
-0.007095251070786539
-0.006781152160836449
-0.006444418741195999
-0.0078304017443634
-0.006327323191298102
-0.006115690894599143
-0.007972847146527618
-0.007016239140036635
-0.006340817141097627
-0.006634795579826242
-0.008727471006678264
-0.008273604711523634
-0.00838727061871099
-0.006200530766513014
-0.0073127417028963
-0.007788953508834426
-0.008294339009333332
-0.006400599762232821
-0.009150908397968673
-0.006999982379403627
-0.008821444234412607
-0.006690457469560108
-0.007755869259581621
-0.00878223415683004
-0.009092657259115036
-0.008604472362413565
-0.009796493980877079
-0.006119392277602767
-0.007705997767302002
-0.006559071690506049
-0.006266995814987849
-0.008049320672005264
-0.006441196786415514
-0.0073532751752800555
-0.009360405546362567
-0.007018068841970359
-0.008719756480252524
-0.006652823735872333
-0.00734228945703378
-0.0071916497804936875
-0.00697948791469529
-0.0084201880782202
-0.0060509076309264685
-0.006434870010995486
-0.006578272833726452
-0.008164151909919343
-0.007916403676305427
-0.00796650842177481
-0.0063379507197217095
-0.007241921852388028
-0.00635460264813768
-0.006312211907642096
-0.006817618792441699
-0.006582350141018725
-0.00805715062406602
-0.007913879644544817
-0.007408837562245558
-0.008721064154521957
-0.007644104169943993
-0.007723169692439693
-0.007102897972701047
-0.007703979935191162
-0.008097912730731294
-0.006468251189915722
-0.007719459424863449
-0.006234440812789469
-0.006538738317242465
-0.006164833038093527
-0.009211569306369056
-0.006391084947677768
-0.007717856674725694
