X,Y,Z,Roll,Pitch,Yaw,Vx,Vy,Vz,Wx,Wy,Wz,Avg_m1,Avg_m2,Avg_m3,Avg_m4,Delta_m1,Delta_m2,Delta_m3,Delta_m4,Act_m1,Act_m2,Act_m3,Act_m4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6861249804496765,0.8555773496627808,1.0,0.6024863123893738
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8167542815208435,1.0,-0.9674432873725891,-0.9790598750114441
1252.4256359306855,-20.424796456395853,-16.525350916130062,-0.014291478025654494,0.050780576304656155,0.09790261442300004,22543.66144675234,-367.6463362151254,-315.4563164903411,0.2572466044617809,-0.9140503734838108,-1.7622470596140007,0.1372249960899353,0.17111546993255616,0.2,0.12049726247787476,0.6861249804496765,0.8555773496627808,1.0,0.6024863123893738,0.8373029828071594,1.0,-1.0,-1.0
1252.4256359306855,-20.424796456395853,-16.525350916130062,-0.014291478025654494,0.050780576304656155,0.09790261442300004,22543.66144675234,-367.6463362151254,-315.4563164903411,0.2572466044617809,-0.9140503734838108,-1.7622470596140007,0.1372249960899353,0.17111546993255616,0.2,0.12049726247787476,0.6861249804496765,0.8555773496627808,1.0,0.6024863123893738,0.8397256135940552,1.0,-1.0,-1.0
1252.5184472403755,-20.279371981438953,-16.48884926980645,-0.013877452822827551,0.05219172800929474,0.10608268282167312,15030.778234742646,-242.47991692752603,-209.64718135973575,0.16404528265696897,-0.6347676463393684,-1.322072604252116,0.300575852394104,0.3711154699325562,0.0065113425254821776,-0.07531471252441406,0.130629301071167,0.14442265033721924,-1.9674432873725891,-1.5815461874008179,0.840167760848999,1.0,-1.0,-1.0
1252.5184472403755,-20.279371981438953,-16.48884926980645,-0.013877452822827551,0.05219172800929474,0.10608268282167312,15030.778234742646,-242.47991692752603,-209.64718135973575,0.16404528265696897,-0.6347676463393684,-1.322072604252116,0.300575852394104,0.3711154699325562,0.0065113425254821776,-0.07531471252441406,0.130629301071167,0.14442265033721924,-1.9674432873725891,-1.5815461874008179,0.8405871391296387,1.0,-1.0,-1.0
1252.541040757109,-20.38883710470909,-16.441746393678237,-0.011528327709639893,0.04872548335298166,0.10330691651031736,15030.62805018571,-245.32283599612992,-209.0183394673696,0.12424518183655278,-0.5639083322979014,-1.2230284002556737,0.46803644895553587,0.5711154699325561,-0.19348865747451782,-0.2753147125244141,0.020548701286315918,0.0,-0.03255671262741089,-0.020940124988555908,0.840819776058197,1.0,-1.0,-1.0
1252.541040757109,-20.38883710470909,-16.441746393678237,-0.011528327709639893,0.04872548335298166,0.10330691651031736,15030.62805018571,-245.32283599612992,-209.0183394673696,0.12424518183655278,-0.5639083322979014,-1.2230284002556737,0.46803644895553587,0.5711154699325561,-0.19348865747451782,-0.2753147125244141,0.020548701286315918,0.0,-0.03255671262741089,-0.020940124988555908,0.8406520485877991,1.0,-1.0,-1.0
1252.587813358837,-20.39411447704736,-16.4992531416013,-0.01208634714538901,0.04475794963753038,0.10199070031641838,15031.33439591641,-244.76103795859794,-210.336078186754,0.14838428235916284,-0.5132901933576569,-1.2159911066336266,0.6359815716743469,0.7711154699325562,-0.39348865747451783,-0.47531471252441404,0.002422630786895752,0.0,0.0,0.0,0.840549647808075,1.0,-1.0,-1.0
1252.587813358837,-20.39411447704736,-16.4992531416013,-0.01208634714538901,0.04475794963753038,0.10199070031641838,15031.33439591641,-244.76103795859794,-210.336078186754,0.14838428235916284,-0.5132901933576569,-1.2159911066336266,0.6359815716743469,0.7711154699325562,-0.39348865747451783,-0.47531471252441404,0.002422630786895752,0.0,0.0,0.0,0.8176657557487488,1.0,-1.0,-1.0
1252.6632572040396,-20.200045290953735,-16.601762149053243,-0.015559566231727226,0.059248330006305576,0.11119455882072987,15032.411749519693,-241.2361283748831,-211.8361998333506,0.207554109298756,-0.797922242288318,-1.3895578568746274,0.8040151238441468,0.9711154699325562,-0.5934886574745178,-0.6753147125244141,0.00044214725494384766,0.0,0.0,0.0,-1.0,1.0,-0.11395712196826935,-1.0
1252.6632572040396,-20.200045290953735,-16.601762149053243,-0.015559566231727226,0.059248330006305576,0.11119455882072987,15032.411749519693,-241.2361283748831,-211.8361998333506,0.207554109298756,-0.797922242288318,-1.3895578568746274,0.8040151238441468,0.9711154699325562,-0.5934886574745178,-0.6753147125244141,0.00044214725494384766,0.0,0.0,0.0,-1.0,1.0,-0.20632977783679962,-1.0
1252.6579690953429,-20.11697370692663,-16.749000233551715,-0.0159062986755447,0.06697183588888131,0.11269403024955728,15031.863900491933,-240.90525497895692,-213.8714313096114,0.19295597876944123,-0.8500030659620302,-1.3613251915676519,0.8349075555801392,1.0,-0.9934886574745179,-0.9958119750022888,0.00041937828063964844,0.0,0.0,0.0,-1.0,1.0,-0.060927703976631165,-1.0
